Suburb,Latitude,Longitude,Venue,Category,Main Category
Elizabeth Bay,-33.87144999999998,151.22540000000004,Oporto,Fried Chicken Joint,Food
Elizabeth Bay,-33.87144999999998,151.22540000000004,Subway,Sandwich Place,Food
Elizabeth Bay,-33.87144999999998,151.22540000000004,Frisco Hotel,Pub,Nightlife Spot
Elizabeth Bay,-33.87144999999998,151.22540000000004,juanita nielsen centre,Community Center,Professional & Other Places
Elizabeth Bay,-33.87144999999998,151.22540000000004,Woolloomooloo Waters Apartments,Hotel,Travel & Transport
Elizabeth Bay,-33.87144999999998,151.22540000000004,Rushcutters Bay Tennis Café,Café,Food
Ellalong,-32.915189999999946,151.31118000000004,Ellalong Takeaway,Gourmet Shop,Shop & Service
Ellalong,-32.915189999999946,151.31118000000004,D&D Joinery and Maintenance Services,Other Repair Shop,Shop & Service
Ellalong,-32.915189999999946,151.31118000000004,Ellalong Pub,Pub,Nightlife Spot
Elvina Bay,-33.63951999999995,151.2777100000001,Elvina Bay,Beach,Outdoors & Recreation
Emerton,-33.743829999999946,150.8061700000001,Anytime Fitness,Gym / Fitness Center,Outdoors & Recreation
Emerton,-33.743829999999946,150.8061700000001,Domino's Pizza,Pizza Place,Food
Emerton,-33.743829999999946,150.8061700000001,KFC,Fast Food Restaurant,Food
Emerton,-33.743829999999946,150.8061700000001,Emerton Leisure Centre,Gym Pool,Outdoors & Recreation
Emerton,-33.743829999999946,150.8061700000001,McDonald's,Fast Food Restaurant,Food
Emerton,-33.743829999999946,150.8061700000001,Woolworths Produce Emerton,Fruit & Vegetable Store,Shop & Service
Emerton,-33.743829999999946,150.8061700000001,Emerton Village,Shopping Mall,Shop & Service
Emerton,-33.743829999999946,150.8061700000001,Popondetta Park,Soccer Field,Outdoors & Recreation
Emerton,-33.743829999999946,150.8061700000001,Oz Chicken,Fried Chicken Joint,Food
Emu Plains,-33.753469999999936,150.65991000000008,Dan Murphys,Bar,Nightlife Spot
Emu Plains,-33.753469999999936,150.65991000000008,Woolworths,Supermarket,Shop & Service
Emu Plains,-33.753469999999936,150.65991000000008,ALDI,Grocery Store,Shop & Service
Emu Plains,-33.753469999999936,150.65991000000008,Chatter Box Cafe,Café,Food
Emu Plains,-33.753469999999936,150.65991000000008,Pizza Hut,Pizza Place,Food
Emu Plains,-33.753469999999936,150.65991000000008,Dukes Oval,Field,Outdoors & Recreation
Enfield,-33.887609999999945,151.0957000000001,Enfield Olympic Swimming Pool,Pool,Outdoors & Recreation
Enfield,-33.887609999999945,151.0957000000001,Good Luck Restaurant,Chinese Restaurant,Food
Enfield,-33.887609999999945,151.0957000000001,Dan Murphy's,Liquor Store,Shop & Service
Enfield,-33.887609999999945,151.0957000000001,ijk enfield,Electronics Store,Shop & Service
Enfield,-33.887609999999945,151.0957000000001,Enfield IGA Plus Liquor,Grocery Store,Shop & Service
Enfield,-33.887609999999945,151.0957000000001,BP,Gas Station,Shop & Service
Enfield,-33.887609999999945,151.0957000000001,Domino's Pizza,Pizza Place,Food
Enfield,-33.887609999999945,151.0957000000001,Myssy's Seafood,Fish & Chips Shop,Food
Enfield,-33.887609999999945,151.0957000000001,Il Buco,Italian Restaurant,Food
Enfield,-33.887609999999945,151.0957000000001,ENFIELD PRODUCE : Pet & Garden Supplies,Pet Store,Shop & Service
Engadine,-34.064719999999966,151.0135700000001,McDonald's,Fast Food Restaurant,Food
Engadine,-34.064719999999966,151.0135700000001,Figgies Cafe,Café,Food
Engadine,-34.064719999999966,151.0135700000001,Engadine Bowling Club,Bowling Alley,Arts & Entertainment
Engadine,-34.064719999999966,151.0135700000001,Engadine Central,Shopping Mall,Shop & Service
Engadine,-34.064719999999966,151.0135700000001,Engadine Town Square,Shopping Mall,Shop & Service
Engadine,-34.064719999999966,151.0135700000001,Michel's Patisserie,Café,Food
Engadine,-34.064719999999966,151.0135700000001,Raya Thai Restaurant,Thai Restaurant,Food
Engadine,-34.064719999999966,151.0135700000001,Engadine Tavern,Pub,Nightlife Spot
Engadine,-34.064719999999966,151.0135700000001,Coles,Grocery Store,Shop & Service
Engadine,-34.064719999999966,151.0135700000001,Ogalo,Fast Food Restaurant,Food
Engadine,-34.064719999999966,151.0135700000001,Cincotta Chemist Engadine,Pharmacy,Shop & Service
Engadine,-34.064719999999966,151.0135700000001,KFC,Fast Food Restaurant,Food
Engadine,-34.064719999999966,151.0135700000001,Engadine Health,Gym / Fitness Center,Outdoors & Recreation
Englorie Park,-34.07994999999994,150.79560000000004,Woolworths,Supermarket,Shop & Service
Englorie Park,-34.07994999999994,150.79560000000004,Papillons,Café,Food
Englorie Park,-34.07994999999994,150.79560000000004,The Coffee Emporium,Café,Food
Englorie Park,-34.07994999999994,150.79560000000004,Big W,Department Store,Shop & Service
Englorie Park,-34.07994999999994,150.79560000000004,Englorie Park,Park,Outdoors & Recreation
Englorie Park,-34.07994999999994,150.79560000000004,Macarthur Square Fruit Market,Food,Food
Englorie Park,-34.07994999999994,150.79560000000004,Jay Jay's,Clothing Store,Shop & Service
Englorie Park,-34.07994999999994,150.79560000000004,Optus World,Electronics Store,Shop & Service
Englorie Park,-34.07994999999994,150.79560000000004,Nathan's Famous,Hot Dog Joint,Food
Epping,-33.77684999999997,151.0721400000001,Anytime Fitness Epping Nsw,Gym,Outdoors & Recreation
Erina,-33.43457999999998,151.39494000000005,JB Hi-Fi,Electronics Store,Shop & Service
Erina,-33.43457999999998,151.39494000000005,McDonald's,Fast Food Restaurant,Food
Erina,-33.43457999999998,151.39494000000005,Boost Juice,Juice Bar,Food
Erina,-33.43457999999998,151.39494000000005,Oporto,Burger Joint,Food
Erina,-33.43457999999998,151.39494000000005,Fitness First,Gym,Outdoors & Recreation
Erina,-33.43457999999998,151.39494000000005,GPK,Pizza Place,Food
Erina,-33.43457999999998,151.39494000000005,The Coffee Club,Café,Food
Erina,-33.43457999999998,151.39494000000005,Big W,Department Store,Shop & Service
Erina,-33.43457999999998,151.39494000000005,Coles,Grocery Store,Shop & Service
Erina,-33.43457999999998,151.39494000000005,Erina Fair,Shopping Mall,Shop & Service
Erina,-33.43457999999998,151.39494000000005,Kmart,Department Store,Shop & Service
Erina,-33.43457999999998,151.39494000000005,The Atrium,Food Court,Food
Erina,-33.43457999999998,151.39494000000005,Chocolateria San Churro,Café,Food
Erina,-33.43457999999998,151.39494000000005,Target,Big Box Store,Shop & Service
Erina,-33.43457999999998,151.39494000000005,KFC,Fast Food Restaurant,Food
Erina,-33.43457999999998,151.39494000000005,Sage Cafe,Café,Food
Erina,-33.43457999999998,151.39494000000005,Impact Centre,Gym / Fitness Center,Outdoors & Recreation
Erina,-33.43457999999998,151.39494000000005,The Austrian Schnitzelhaus,German Restaurant,Food
Erina,-33.43457999999998,151.39494000000005,ABC Shop Erina,Gift Shop,Shop & Service
Erina,-33.43457999999998,151.39494000000005,Dragon's Door,Chinese Restaurant,Food
Erina,-33.43457999999998,151.39494000000005,Oasis Cafe,Café,Food
Erina,-33.43457999999998,151.39494000000005,The Hive,Playground,Outdoors & Recreation
Erina Heights,-33.42545999999993,151.4091500000001,Glee Coffee Roasters,Café,Food
Erina Heights,-33.42545999999993,151.4091500000001,Sanctuary Cafe @ Ken Duncan Gallery,Coffee Shop,Food
Erina Heights,-33.42545999999993,151.4091500000001,Bushlands Garden Centre,Garden Center,Shop & Service
Erina Heights,-33.42545999999993,151.4091500000001,Ken Duncan Gallery Cafe,Café,Food
Ermington,-33.814499999999946,151.0563000000001,Portico Chicken,Fried Chicken Joint,Food
Ermington,-33.814499999999946,151.0563000000001,Subway,Fast Food Restaurant,Food
Ermington,-33.814499999999946,151.0563000000001,Ermington Shops,Food & Drink Shop,Shop & Service
Ermington,-33.814499999999946,151.0563000000001,Liquorland,Liquor Store,Shop & Service
Ermington,-33.814499999999946,151.0563000000001,King's Hot Bread,Vietnamese Restaurant,Food
Ermington,-33.814499999999946,151.0563000000001,Ace's Seafood,Seafood Restaurant,Food
Ermington,-33.814499999999946,151.0563000000001,Ermington Bus Stop,Bus Station,Travel & Transport
Ermington,-33.814499999999946,151.0563000000001,Ermington Seafoods,Seafood Restaurant,Food
Ermington,-33.814499999999946,151.0563000000001,Bakers Delight,Bakery,Food
Ermington,-33.814499999999946,151.0563000000001,The Cheesecake Shop,Dessert Shop,Food
Ermington,-33.814499999999946,151.0563000000001,Ermington Library,Library,Professional & Other Places
Erskine Park,-33.80408999999997,150.8058500000001,Domino's Pizza,Pizza Place,Food
Erskine Park,-33.80408999999997,150.8058500000001,Franklins,Grocery Store,Shop & Service
Erskine Park,-33.80408999999997,150.8058500000001,Erskine Park Shops,Shopping Mall,Shop & Service
Erskine Park,-33.80408999999997,150.8058500000001,Stir Crazy Noodlebar,Asian Restaurant,Food
Erskine Park,-33.80408999999997,150.8058500000001,Gotties Woodfire Restaurant Pizzeria,Italian Restaurant,Food
Erskine Park,-33.80408999999997,150.8058500000001,ALDI,Grocery Store,Shop & Service
Erskineville,-33.899639999999984,151.18401000000006,The Hive Bar,Bar,Nightlife Spot
Erskineville,-33.899639999999984,151.18401000000006,Café Shenkin,Café,Food
Erskineville,-33.899639999999984,151.18401000000006,Fleetwood Macchiato,Café,Food
Erskineville,-33.899639999999984,151.18401000000006,Kuki Tanuki,Sake Bar,Nightlife Spot
Erskineville,-33.899639999999984,151.18401000000006,Rose Of Australia Hotel,Pub,Nightlife Spot
Erskineville,-33.899639999999984,151.18401000000006,Erskineville Hotel,Pub,Nightlife Spot
Erskineville,-33.899639999999984,151.18401000000006,Delhi 'O' Delhi,Indian Restaurant,Food
Erskineville,-33.899639999999984,151.18401000000006,Gelato Messina,Ice Cream Shop,Food
Erskineville,-33.899639999999984,151.18401000000006,Rising Sun Workshop,Motorcycle Shop,Shop & Service
Erskineville,-33.899639999999984,151.18401000000006,Cuckoo Callay,Café,Food
Erskineville,-33.899639999999984,151.18401000000006,Uncle Hops,Bar,Nightlife Spot
Erskineville,-33.899639999999984,151.18401000000006,Vargabar,Café,Food
Erskineville,-33.899639999999984,151.18401000000006,Bank Hotel,Pub,Nightlife Spot
Eschol Park,-34.02946999999995,150.80840000000012,Eschol Park Little Athletics,Sports Club,Outdoors & Recreation
Eschol Park,-34.02946999999995,150.80840000000012,Eschol Park,Park,Outdoors & Recreation
Ettalong Beach,-33.513379999999984,151.3352900000001,Ettalong Beach,Beach,Outdoors & Recreation
Ettalong Beach,-33.513379999999984,151.3352900000001,IGA Ettalong,Grocery Store,Shop & Service
Ettalong Beach,-33.513379999999984,151.3352900000001,Ettalong Diggers,Bar,Nightlife Spot
Ettalong Beach,-33.513379999999984,151.3352900000001,The BOX on the Water,Australian Restaurant,Food
Ettalong Beach,-33.513379999999984,151.3352900000001,Mantra Ettalong Beach,Hotel,Travel & Transport
Ettalong Beach,-33.513379999999984,151.3352900000001,Ettalong Beach Foreshore Reserve,Park,Outdoors & Recreation
Ettalong Beach,-33.513379999999984,151.3352900000001,Ettalong Carpets,Carpet Store,Shop & Service
Ettalong Beach,-33.513379999999984,151.3352900000001,Nascent Skin and Beauty Clinic,Child Care Service,Shop & Service
Eveleigh,-33.897599999999954,151.1940900000001,4 Ounces Burger Co,Burger Joint,Food
Eveleigh,-33.897599999999954,151.1940900000001,Meet Gerard,Café,Food
Eveleigh,-33.897599999999954,151.1940900000001,Mitchell Road Antique & Design Centre,Antique Shop,Shop & Service
Eveleigh,-33.897599999999954,151.1940900000001,Camelia Grove,Pub,Nightlife Spot
Eveleigh,-33.897599999999954,151.1940900000001,Café Sopra,Italian Restaurant,Food
Eveleigh,-33.897599999999954,151.1940900000001,Finders Keepers Market,Market,Shop & Service
Eveleigh,-33.897599999999954,151.1940900000001,Carriageworks,Performing Arts Venue,Arts & Entertainment
Eveleigh,-33.897599999999954,151.1940900000001,Yen's Vietnamese Restaurant,Vietnamese Restaurant,Food
Eveleigh,-33.897599999999954,151.1940900000001,Lord Raglan Hotel,Pub,Nightlife Spot
Eveleigh,-33.897599999999954,151.1940900000001,Alexandria Park,Park,Outdoors & Recreation
Eveleigh,-33.897599999999954,151.1940900000001,Brunch & Co,Café,Food
Eveleigh,-33.897599999999954,151.1940900000001,The Bitton Café and Grocer,Gourmet Shop,Shop & Service
Eveleigh,-33.897599999999954,151.1940900000001,Saint-Germaine Patisserie,Bakery,Food
Eveleigh,-33.897599999999954,151.1940900000001,Peas Please,Breakfast Spot,Food
Eveleigh,-33.897599999999954,151.1940900000001,Yum Yai Thai,Thai Restaurant,Food
Eveleigh,-33.897599999999954,151.1940900000001,Funkychino,Coffee Shop,Food
Eveleigh,-33.897599999999954,151.1940900000001,Australian Technology Park,Office,Professional & Other Places
Eveleigh,-33.897599999999954,151.1940900000001,Thai Thai,Thai Restaurant,Food
Eveleigh,-33.897599999999954,151.1940900000001,Fratelli Fresh,Italian Restaurant,Food
Eveleigh,-33.897599999999954,151.1940900000001,IGA Waterloo,Grocery Store,Shop & Service
Eveleigh,-33.897599999999954,151.1940900000001,Cornerstone Bar and Food,Bar,Nightlife Spot
Eveleigh,-33.897599999999954,151.1940900000001,Abbotts Hotel,Pub,Nightlife Spot
Fairfield,-33.87180999999998,150.95324000000005,Lao Village,Asian Restaurant,Food
Fairfield,-33.87180999999998,150.95324000000005,Paulas Chilean Cuisine,South American Restaurant,Food
Fairfield,-33.87180999999998,150.95324000000005,Green Peppercorn,Thai Restaurant,Food
Fairfield,-33.87180999999998,150.95324000000005,Chemist Warehouse,Pharmacy,Shop & Service
Fairfield,-33.87180999999998,150.95324000000005,Seven Ten Split,Bowling Alley,Arts & Entertainment
Fairfield,-33.87180999999998,150.95324000000005,La Tratt,Italian Restaurant,Food
Fairfield,-33.87180999999998,150.95324000000005,Lao-Thai Luammit,Asian Restaurant,Food
Fairfield,-33.87180999999998,150.95324000000005,Anytime Fitness,Gym,Outdoors & Recreation
Fairfield,-33.87180999999998,150.95324000000005,Subway,Sandwich Place,Food
Fairfield,-33.87180999999998,150.95324000000005,Kmart,Department Store,Shop & Service
Fairfield,-33.87180999999998,150.95324000000005,Kebab Abu Ali,Iraqi Restaurant,Food
Fairfield,-33.87180999999998,150.95324000000005,Coles,Supermarket,Shop & Service
Fairfield,-33.87180999999998,150.95324000000005,McDonald's,Fast Food Restaurant,Food
Fairfield,-33.87180999999998,150.95324000000005,Fairfield Bus Interchange,Bus Station,Travel & Transport
Fairfield,-33.87180999999998,150.95324000000005,Gloria Jean's Coffees,Coffee Shop,Food
Fairfield,-33.87180999999998,150.95324000000005,Platform 1,Platform,Travel & Transport
Fairfield,-33.87180999999998,150.95324000000005,Big W,Department Store,Shop & Service
Fairfield,-33.87180999999998,150.95324000000005,Pho,Vietnamese Restaurant,Food
Fairfield,-33.87180999999998,150.95324000000005,Yum Sab Restaurant,Thai Restaurant,Food
Fairfield,-33.87180999999998,150.95324000000005,Fruit Mania Fairfield,Fruit & Vegetable Store,Shop & Service
Fairfield,-33.87180999999998,150.95324000000005,Khoune Kham,Thai Restaurant,Food
Fairfield,-33.87180999999998,150.95324000000005,Fairfield RSL,Bar,Nightlife Spot
Fairfield East,-33.876549999999945,150.97549000000004,Sydney Indoor Climbing Gym,Gym,Outdoors & Recreation
Fairfield East,-33.876549999999945,150.97549000000004,Bunnings,Hardware Store,Shop & Service
Fairfield East,-33.876549999999945,150.97549000000004,AMF Bowling,Bowling Alley,Arts & Entertainment
Fairfield East,-33.876549999999945,150.97549000000004,Kartatak Raceway,Racetrack,Arts & Entertainment
Fairfield East,-33.876549999999945,150.97549000000004,The Woods Pantry,Café,Food
Fairfield East,-33.876549999999945,150.97549000000004,McDonald's,Fast Food Restaurant,Food
Fairfield Heights,-33.86513999999994,150.9385400000001,Domino's Pizza,Pizza Place,Food
Fairfield Heights,-33.86513999999994,150.9385400000001,Woolworths,Supermarket,Shop & Service
Fairfield Heights,-33.86513999999994,150.9385400000001,Misky Cravings,Peruvian Restaurant,Food
Fairfield Heights,-33.86513999999994,150.9385400000001,Food for Less,Grocery Store,Shop & Service
Fairfield Heights,-33.86513999999994,150.9385400000001,Pizza Hut Fairfield Heights,Pizza Place,Food
Fairfield Heights,-33.86513999999994,150.9385400000001,tab,Betting Shop,Shop & Service
Fairfield West,-33.869009999999946,150.92235000000005,Gigino,Pizza Place,Food
Fairfield West,-33.869009999999946,150.92235000000005,Anytime Fitness,Gym,Outdoors & Recreation
Fairfield West,-33.869009999999946,150.92235000000005,ALDI,Grocery Store,Shop & Service
Fairfield West,-33.869009999999946,150.92235000000005,Coles,Supermarket,Shop & Service
Fairfield West,-33.869009999999946,150.92235000000005,Wishbone Poultry,Fast Food Restaurant,Food
Fairfield West,-33.869009999999946,150.92235000000005,Gloria Jean's Coffees,Coffee Shop,Food
Fairfield West,-33.869009999999946,150.92235000000005,Market Plaza,Shopping Mall,Shop & Service
Fairlight,-33.790859999999945,151.27015000000006,Roseberry Street Cafe,Café,Food
Fairlight,-33.790859999999945,151.27015000000006,Woolworths,Supermarket,Shop & Service
Fairlight,-33.790859999999945,151.27015000000006,Manly West Park,Park,Outdoors & Recreation
Fairlight,-33.790859999999945,151.27015000000006,Paul's Warehouse,Sporting Goods Shop,Shop & Service
Fairlight,-33.790859999999945,151.27015000000006,Manly Golf Club,Golf Course,Outdoors & Recreation
Fairlight,-33.790859999999945,151.27015000000006,Three Beans,Café,Food
Fairlight,-33.790859999999945,151.27015000000006,Harvey Norman,Furniture / Home Store,Shop & Service
Fairlight,-33.790859999999945,151.27015000000006,Myung Dong Asian Grocery,Grocery Store,Shop & Service
Fairy Meadow,-34.391669999999976,150.8933400000001,Al Aseel,Middle Eastern Restaurant,Food
Fairy Meadow,-34.391669999999976,150.8933400000001,Woolworths,Grocery Store,Shop & Service
Fairy Meadow,-34.391669999999976,150.8933400000001,Fujiyama Restaurant,Japanese Restaurant,Food
Fairy Meadow,-34.391669999999976,150.8933400000001,Harley & John Seafood,Fish Market,Shop & Service
Fairy Meadow,-34.391669999999976,150.8933400000001,Two Doors Up,Café,Food
Fairy Meadow,-34.391669999999976,150.8933400000001,Fairy Meadow Station,Train Station,Travel & Transport
Faulconbridge,-33.691059999999936,150.5459800000001,Faulconbridge Chinese,Chinese Restaurant,Food
Faulconbridge,-33.691059999999936,150.5459800000001,Blue Mountains Ugg Boots,Antique Shop,Shop & Service
Fennell Bay,-32.99238999999994,151.60000000000005,Fennell Bay Cellars,Liquor Store,Shop & Service
Fennell Bay,-32.99238999999994,151.60000000000005,Gothic House Of Pizza,Pizza Place,Food
